locationId,month,review_count,rating,avg_sentiment,dom_count,intl_count,service_score,staff_score,quality_score,facility_score,cleanliness_score,price_score,ambiance_score,food_score,dom_sentiment,intl_sentiment,temp_mean,temp_min,temp_max,rainfall_mm,sunshine_hours,rainy_days,holiday_count,review_count_smoothed,avg_sentiment_smoothed
d12364144,2022-10-01,4,5.0,0.12187500000000001,0,4,0.225,0.4,0.2,0.0,0.0,0.15,0.0,0.0,0.0,0.12187500000000001,26.34193548387097,23.677419354838708,29.280645161290323,1191.0,0.0,22.0,0.0,7.666666666666667,0.20808531746031744
d12364144,2022-11-01,2,5.0,0.20625000000000002,0,2,0.0,0.8,0.8500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.20625000000000002,26.313333333333333,23.82,29.30333333333333,165.0,0.0,17.0,0.0,6.0,0.19409722222222223
d12364144,2022-12-01,13,4.923076923076923,0.18557692307692308,0,13,0.3076923076923077,0.22307692307692306,0.43846153846153846,0.0,0.05384615384615384,0.46153846153846156,0.0,0.0,0.0,0.18557692307692308,22.029032258064515,20.19032258064516,24.46451612903226,316.1,0.0,21.0,0.0,6.333333333333333,0.17123397435897436
d12364144,2023-01-01,3,4.666666666666667,0.21666666666666665,0,3,0.26666666666666666,0.2333333333333333,0.7666666666666666,0.0,0.0,0.4666666666666666,0.0,0.0,0.0,0.21666666666666665,21.003225806451614,19.02258064516129,24.0,188.3,0.0,18.0,9.0,6.0,0.20283119658119655
d12364144,2023-02-01,1,5.0,0.225,0,1,0.9,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.225,23.62142857142857,21.685714285714287,26.23928571428572,100.5,0.0,13.0,0.0,5.666666666666667,0.20908119658119653
d12364144,2023-03-01,3,5.0,0.22916666666666666,0,3,0.5,0.7333333333333334,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.22916666666666666,24.516129032258064,21.716129032258067,28.038709677419355,28.6,0.0,12.0,0.0,2.3333333333333335,0.22361111111111107
d12364144,2023-06-01,3,5.0,0.05833333333333333,0,3,0.26666666666666666,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.05833333333333333,30.35333333333333,26.57333333333333,35.50666666666667,137.8,0.0,19.0,0.0,2.3333333333333335,0.1708333333333333
d12364144,2023-07-01,2,5.0,0.21875,0,2,0.4,0.75,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.21875,30.01290322580645,26.693548387096776,34.60322580645161,110.6,0.0,15.0,0.0,2.6666666666666665,0.16874999999999998
d12364144,2023-08-01,3,5.0,0.2625,0,3,0.3,0.7666666666666666,0.5333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.2625,30.8,27.27741935483871,35.63548387096775,53.400000000000006,0.0,17.0,0.0,2.6666666666666665,0.1798611111111111
d12364144,2023-09-01,2,5.0,0.2625,0,2,0.75,0.9,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.2625,28.953333333333333,25.84333333333333,33.29,508.9,0.0,12.0,3.0,2.3333333333333335,0.24791666666666665
d12364144,2023-10-01,2,5.0,0.23125,0,2,0.0,0.75,0.7,0.0,0.0,0.4,0.0,0.0,0.0,0.23125,26.738709677419354,24.641935483870967,29.62258064516129,1757.7,0.0,23.0,0.0,2.3333333333333335,0.25208333333333327
d12364144,2023-11-01,3,4.333333333333333,0.18333333333333335,1,2,0.0,0.6999999999999998,0.0,0.0,0.0,0.7666666666666666,0.0,0.0,0.175,0.1875,25.523333333333333,23.16333333333333,28.5,727.7,0.0,22.0,0.0,2.3333333333333335,0.22569444444444442
d12364144,2023-12-01,4,4.75,0.203125,0,4,0.0,0.7,0.55,0.0,0.0,0.375,0.0,0.0,0.0,0.203125,23.703225806451613,21.80967741935484,26.580645161290324,317.9,0.0,19.0,0.0,3.0,0.20590277777777777
d12364144,2024-01-01,10,4.9,0.16999999999999998,0,10,0.32999999999999996,0.48,0.08,0.08,0.08,0.39,-0.08,0.0,0.0,0.16999999999999998,22.948387096774194,20.66774193548387,26.0,37.9,0.0,15.0,1.0,5.666666666666667,0.1854861111111111
d12364144,2024-03-01,2,5.0,0.24375000000000002,0,2,0.45,0.45,0.75,0.0,0.0,0.3,0.0,0.0,0.0,0.24375000000000002,25.94193548387097,23.396774193548385,30.187096774193545,13.4,0.0,5.0,0.0,5.333333333333333,0.20562499999999997
d12364144,2024-04-01,7,4.857142857142857,0.12857142857142856,0,7,0.1285714285714286,0.31428571428571433,0.08571428571428572,0.0,0.09999999999999999,0.19999999999999998,0.19999999999999998,0.0,0.0,0.12857142857142856,28.92,26.18,33.93,4.1,0.0,1.0,3.0,6.333333333333333,0.1807738095238095
d12364144,2024-05-01,39,4.9743589743589745,0.19134615384615386,1,38,0.26666666666666666,0.45641025641025645,0.3871794871794872,0.033333333333333326,0.038461538461538464,0.3487179487179487,0.0,0.0,0.3125,0.1881578947368421,29.47741935483871,26.506451612903227,33.858064516129026,206.0,0.0,9.0,1.0,16.0,0.18788919413919414
d12364144,2024-06-01,15,5.0,0.2141666666666667,0,15,0.33999999999999997,0.4066666666666666,0.3333333333333333,0.0,0.10666666666666667,0.5266666666666667,0.0,0.0,0.0,0.2141666666666667,30.74,26.896666666666665,36.07666666666667,38.6,0.0,11.0,0.0,20.333333333333332,0.178028083028083
d12364144,2024-07-01,5,4.8,0.3025,0,5,0.36,0.4800000000000001,0.62,0.0,0.32,0.48,0.16,0.0,0.0,0.3025,29.638709677419357,26.635483870967743,33.82258064516129,197.1,0.0,22.0,0.0,19.666666666666668,0.23600427350427347
d12364144,2024-08-01,3,5.0,0.13333333333333333,0,3,0.0,0.8000000000000002,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.13333333333333333,30.05161290322581,25.79032258064516,35.73225806451613,63.6,0.0,16.0,0.0,7.666666666666667,0.21666666666666667
d12364144,2024-09-01,2,5.0,0.13124999999999998,0,2,0.35,0.35,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.13124999999999998,29.066666666666663,26.06,33.333333333333336,370.5,0.0,18.0,2.0,3.3333333333333335,0.18902777777777777
d12364144,2024-10-01,5,5.0,0.24,0,5,0.44000000000000006,0.58,0.3,0.13999999999999999,0.0,0.45999999999999996,0.0,0.0,0.0,0.24,26.45483870967742,24.141935483870967,29.706451612903223,706.7,0.0,24.0,0.0,3.3333333333333335,0.16819444444444442
d12364144,2024-11-01,2,5.0,0.25625,0,2,0.8500000000000001,0.8500000000000001,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.25625,25.5,23.24333333333333,28.176666666666662,613.3,0.0,16.0,0.0,3.0,0.20916666666666664
d12364144,2024-12-01,4,5.0,0.20937499999999998,0,4,0.4,0.75,0.175,0.0,0.0,0.35,0.0,0.0,0.0,0.20937499999999998,22.248387096774195,20.67096774193548,24.62903225806452,442.2,0.0,24.0,0.0,3.6666666666666665,0.23520833333333332
d12364144,2025-01-01,3,3.6666666666666665,0.07500000000000001,0,3,0.0,0.0666666666666667,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.07500000000000001,20.73548387096774,18.364516129032257,24.41290322580645,82.6,0.0,12.0,6.0,3.0,0.1802083333333333
d12364144,2025-02-01,5,5.0,0.22749999999999998,0,5,0.36,0.72,0.13999999999999999,0.13999999999999999,0.13999999999999999,0.32,0.0,0.0,0.0,0.22749999999999998,22.40714285714285,20.589285714285715,25.135714285714283,124.7,0.0,15.0,1.0,4.0,0.170625
d12364144,2025-04-01,5,5.0,0.23500000000000001,0,5,0.16,0.62,0.45999999999999996,0.0,0.13999999999999999,0.5,0.0,0.0,0.0,0.23500000000000001,26.216666666666665,23.446666666666665,30.13,18.5,0.0,6.0,2.0,4.333333333333333,0.17916666666666667
d12364144,2025-05-01,1,5.0,0.0875,0,1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0875,28.948387096774194,25.861290322580647,33.02580645161291,87.6,0.0,20.0,1.0,3.6666666666666665,0.18333333333333335
d12364144,2025-06-01,3,4.666666666666667,0.19583333333333333,0,3,0.26666666666666666,0.0,0.7999999999999999,0.0,0.0,0.5,0.0,0.0,0.0,0.19583333333333333,29.15333333333333,25.586666666666662,33.71333333333333,634.6,0.0,14.0,0.0,3.0,0.17277777777777778
d12364144,2025-07-01,3,5.0,0.1875,0,3,0.26666666666666666,0.3,0.2333333333333333,0.0,0.2333333333333333,0.2333333333333333,0.2333333333333333,0.0,0.0,0.1875,29.825806451612905,26.54516129032258,34.035483870967745,228.0,0.0,19.0,0.0,2.3333333333333335,0.15694444444444444
d12364144,2025-08-01,3,5.0,0.4083333333333334,0,3,0.3,0.8333333333333334,0.8000000000000002,0.26666666666666666,0.26666666666666666,0.5333333333333333,0.26666666666666666,0.0,0.0,0.4083333333333334,29.1,25.72258064516129,33.71612903225807,264.0,0.0,22.0,0.0,3.0,0.2638888888888889
d12364144,2025-09-01,1,5.0,0.4,0,1,0.8,0.8,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.4,28.293333333333333,25.313333333333333,31.546666666666667,487.6,0.0,23.0,2.0,2.3333333333333335,0.3319444444444445
d12364144,2025-10-01,4,5.0,0.2625,0,4,0.2,0.775,0.525,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.2625,28.718387096774194,25.57,32.299814814814816,410.375,0.0,19.5,0.0,2.6666666666666665,0.3569444444444445
d12364144,2025-11-01,3,5.0,0.22083333333333333,0,3,0.7999999999999999,0.5333333333333333,0.19999999999999998,0.0,0.0,0.2333333333333333,0.0,0.0,0.0,0.22083333333333333,29.14344086021505,25.826666666666668,33.052962962962965,333.15,0.0,16.0,0.0,2.6666666666666665,0.29444444444444445
d12364144,2025-12-01,1,5.0,0.375,0,1,0.8,0.8,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.375,29.568494623655912,26.083333333333332,33.80611111111111,255.925,0.0,12.5,0.0,2.6666666666666665,0.28611111111111115
d12598185,2017-08-01,2,5.0,0.28125,0,2,0.9,0.9,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,29.993548387096773,26.34,34.55925925925926,178.7,0.0,9.0,0.0,2.0,0.28125
d12598185,2017-09-01,1,5.0,0.4,0,1,0.9,0.9,0.7,0.0,0.0,0.7,0.0,0.0,0.0,0.4,29.32,25.335714285714285,34.146153846153844,189.5,0.0,4.0,2.0,1.5,0.340625
d12598185,2017-12-01,1,5.0,0.3125,0,1,0.9,0.9,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.3125,22.11935483870968,20.33333333333333,24.80967741935484,164.5,0.0,21.0,0.0,1.3333333333333333,0.33125
d12598185,2018-02-01,1,5.0,0.3125,0,1,0.9,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,21.49642857142857,19.03333333333333,24.82857142857143,11.7,0.0,3.0,7.0,1.0,0.3416666666666666
d12598185,2018-03-01,4,5.0,0.30937499999999996,0,4,0.75,0.75,0.8,0.0,0.0,0.175,0.0,0.0,0.0,0.30937499999999996,24.40322580645161,21.825806451612905,27.94193548387097,30.5,0.0,5.0,0.0,2.0,0.31145833333333334
d12598185,2018-04-01,11,4.909090909090909,0.29090909090909095,1,10,0.8727272727272727,0.7818181818181817,0.4454545454545455,0.0,0.08181818181818182,0.14545454545454548,0.0,0.0,0.21250000000000002,0.29875,26.19333333333333,23.07241379310345,30.228571428571428,105.4,0.0,4.0,2.0,5.333333333333333,0.30426136363636364
d12598185,2018-08-01,1,5.0,0.38750000000000007,0,1,0.8,0.8,0.8,0.0,0.0,0.7,0.0,0.0,0.0,0.38750000000000007,30.15806451612903,26.700000000000003,34.53548387096774,23.1,0.0,8.0,0.0,5.333333333333333,0.32926136363636366
d12598185,2018-09-01,21,4.9523809523809526,0.26428571428571435,4,17,0.6523809523809524,0.6380952380952382,0.5666666666666667,0.06666666666666667,0.0,0.19047619047619047,0.0,0.0,0.340625,0.24632352941176472,29.07333333333333,25.55333333333333,33.43333333333333,122.6,0.0,8.0,2.0,11.0,0.3142316017316018
d12598185,2018-10-01,23,5.0,0.3021739130434783,0,23,0.8086956521739131,0.7695652173913043,0.4826086956521739,0.02608695652173913,0.0,0.33043478260869563,0.0,0.0,0.0,0.3021739130434783,27.11290322580645,23.89032258064516,30.793548387096774,253.9,0.0,14.0,0.0,15.0,0.3179865424430642
d12598185,2018-11-01,26,4.961538461538462,0.3096153846153846,0,26,0.8769230769230769,0.8423076923076924,0.45769230769230773,0.057692307692307696,0.0,0.21538461538461537,0.02692307692307692,0.0,0.0,0.3096153846153846,25.89,23.146666666666665,29.03333333333333,243.7,0.0,14.0,0.0,23.333333333333332,0.29202500398152575
d12598185,2018-12-01,15,4.933333333333334,0.29583333333333334,0,15,0.9,0.9,0.2933333333333333,0.0,0.0,0.2733333333333333,0.0,0.0,0.0,0.29583333333333334,24.23548387096774,22.193548387096776,26.97741935483871,513.0999999999999,0.0,19.0,1.0,21.333333333333332,0.30254087699739873
d12598185,2019-01-01,27,4.962962962962963,0.2833333333333333,0,27,0.6592592592592593,0.7444444444444445,0.5370370370370371,0.02962962962962963,0.0,0.2962962962962963,0.0,0.0,0.0,0.2833333333333333,22.36774193548387,20.164516129032258,25.358064516129037,264.3,0.0,17.0,1.0,22.666666666666668,0.29626068376068376
d12598185,2019-02-01,31,5.0,0.23306451612903228,0,31,0.7096774193548387,0.6806451612903226,0.24838709677419352,0.02258064516129032,0.0,0.2032258064516129,0.0,0.0,0.0,0.23306451612903228,25.225,22.15,28.73928571428572,1.6,0.0,2.0,5.0,24.333333333333332,0.2707437275985663
d12598185,2019-03-01,24,4.916666666666667,0.26510416666666664,1,23,0.7291666666666666,0.7666666666666666,0.325,0.0,0.0,0.3,0.0,0.0,0.3125,0.26304347826086955,26.416129032258063,23.80967741935484,30.490322580645163,34.6,0.0,5.0,0.0,27.333333333333332,0.26050067204301075
d12598185,2019-04-01,25,4.96,0.281,0,25,0.752,0.612,0.544,0.0,0.0,0.284,0.0,0.055999999999999994,0.0,0.281,28.116666666666667,25.07333333333333,32.42,0.0,0.0,0.0,4.0,26.666666666666668,0.259722894265233
d12598185,2019-05-01,22,5.0,0.2778409090909091,0,22,0.8181818181818182,0.7863636363636364,0.4227272727272728,0.031818181818181815,0.0,0.13636363636363635,0.0,0.02727272727272727,0.0,0.2778409090909091,29.82903225806452,25.958064516129035,35.33548387096774,53.8,0.0,8.0,1.0,23.666666666666668,0.27464835858585857
d12598185,2019-06-01,37,4.918918918918919,0.2685810810810811,1,36,0.7594594594594595,0.7081081081081081,0.4864864864864865,-0.016216216216216217,0.0,0.21081081081081082,0.0,0.0,0.30000000000000004,0.2677083333333334,31.59333333333333,27.706666666666667,36.84666666666667,10.9,0.0,3.0,0.0,28.0,0.27580733005733005
d12598185,2019-07-01,18,5.0,0.2694444444444445,0,18,0.7333333333333333,0.6444444444444444,0.4833333333333333,0.0,0.0,0.29444444444444445,0.0,0.0,0.0,0.2694444444444445,31.0258064516129,27.151612903225807,36.36774193548387,63.9,0.0,9.0,0.0,25.666666666666668,0.2719554782054782
d12598185,2019-08-01,25,5.0,0.31,1,24,0.8440000000000001,0.784,0.516,0.0,0.0,0.336,0.0,0.0,0.4375,0.3046875,30.4,26.948387096774194,35.3258064516129,174.1,0.0,12.0,0.0,26.666666666666668,0.2826751751751752
d12598185,2019-09-01,30,4.9,0.29291666666666666,0,30,0.8,0.6966666666666668,0.49,0.09,0.02666666666666667,0.21666666666666667,0.0,0.02333333333333333,0.0,0.29291666666666666,28.07333333333333,25.026666666666664,32.193333333333335,307.6,0.0,14.0,1.0,24.333333333333332,0.29078703703703707
d12598185,2019-10-01,45,5.0,0.3211111111111111,0,45,0.8155555555555556,0.7466666666666667,0.5866666666666667,0.024444444444444446,0.0,0.3511111111111111,0.015555555555555555,0.028888888888888884,0.0,0.3211111111111111,27.364516129032257,24.358064516129037,30.983870967741936,638.7,0.0,16.0,0.0,33.333333333333336,0.3080092592592593
d12598185,2019-11-01,29,5.0,0.25560344827586207,0,29,0.7241379310344828,0.6620689655172414,0.38275862068965516,0.0,0.0,0.27586206896551724,0.0,0.0,0.0,0.25560344827586207,25.446666666666665,22.776666666666664,28.53,464.8,0.0,21.0,0.0,34.666666666666664,0.28987707535121326
d12598185,2019-12-01,27,4.962962962962963,0.26990740740740743,0,27,0.7629629629629631,0.6814814814814816,0.47407407407407404,0.025925925925925925,0.0,0.18148148148148147,0.03333333333333333,0.0,0.0,0.26990740740740743,22.870967741935484,20.38064516129032,25.870967741935484,130.6,0.0,14.0,0.0,33.666666666666664,0.28220732226479356
d12598185,2020-01-01,24,4.833333333333333,0.25937499999999997,0,24,0.6875,0.6958333333333333,0.3541666666666667,0.04583333333333333,0.0,0.2916666666666667,0.0,0.0,0.0,0.25937499999999997,23.76774193548387,20.983870967741936,27.04516129032258,27.5,0.0,8.0,8.0,26.666666666666668,0.2616286185610898
d12598185,2020-02-01,13,5.0,0.31057692307692303,0,13,0.8615384615384616,0.7153846153846154,0.6692307692307692,0.0,0.0,0.16923076923076924,0.06923076923076923,0.0,0.0,0.31057692307692303,23.948275862068964,20.76551724137931,27.620689655172413,1.0,0.0,2.0,0.0,21.333333333333332,0.2799531101614435
d12598185,2020-03-01,13,5.0,0.31442307692307697,0,13,0.8846153846153846,0.6615384615384615,0.5,0.0,0.0,0.46923076923076923,0.0,0.0,0.0,0.31442307692307697,26.9,24.22258064516129,30.52258064516129,30.5,0.0,3.0,0.0,16.666666666666668,0.2947916666666666
d12598185,2020-05-01,1,5.0,0.375,0,1,0.7,0.7,0.9,0.7,0.0,0.0,0.0,0.0,0.0,0.375,29.71935483870968,26.17419354838709,34.32258064516129,62.3,0.0,2.0,1.0,9.0,0.3333333333333333
d12598185,2020-06-01,1,5.0,0.4125,0,1,0.9,0.7,0.9,0.0,0.0,0.8,0.0,0.0,0.0,0.4125,30.596666666666668,26.65,35.666666666666664,0.5,0.0,1.0,0.0,5.0,0.36730769230769234
d12598185,2020-07-01,2,4.5,0.29375,0,2,0.7,0.75,0.6,0.0,0.0,0.3,0.0,0.0,0.0,0.29375,30.016129032258064,25.929032258064517,35.03548387096774,56.4,0.0,5.0,0.0,1.3333333333333333,0.36041666666666666
d12598185,2020-09-01,2,5.0,0.24375,0,2,0.9,0.7,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.24375,29.813333333333333,25.65666666666667,34.559999999999995,308.90000000000003,0.0,3.0,1.0,1.6666666666666667,0.31666666666666665
d12598185,2020-12-01,2,5.0,0.15625,0,2,0.45,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,22.387096774193548,20.758064516129032,24.700000000000003,144.5,0.0,22.0,0.0,2.0,0.23124999999999998
d12598185,2021-02-01,3,5.0,0.27916666666666673,0,3,0.8666666666666667,0.5666666666666668,0.26666666666666666,0.26666666666666666,0.0,0.26666666666666666,0.0,0.0,0.0,0.27916666666666673,22.510714285714283,18.985714285714288,26.28214285714285,29.5,0.0,5.0,7.0,2.3333333333333335,0.2263888888888889
d12598185,2021-05-01,1,5.0,0.30000000000000004,0,1,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,29.88387096774193,26.345161290322583,34.04516129032258,2.0,0.0,1.0,2.0,2.0,0.24513888888888893
d12598185,2022-02-01,2,5.0,0.325,0,2,0.9,0.8500000000000001,0.4,0.0,0.0,0.45,0.0,0.0,0.0,0.325,22.45357142857143,20.457142857142856,25.610714285714288,5.5,0.0,7.0,4.0,2.0,0.30138888888888893
d12598185,2022-04-01,3,5.0,0.30416666666666664,0,3,0.8333333333333334,0.8333333333333334,0.3,0.0,0.0,0.4666666666666666,0.0,0.0,0.0,0.30416666666666664,25.826666666666664,23.336666666666662,29.113333333333333,367.6,0.0,5.0,3.0,2.0,0.30972222222222223
d12598185,2022-05-01,3,5.0,0.24583333333333335,0,3,0.9,0.3,0.3,0.2333333333333333,0.0,0.2333333333333333,0.0,0.0,0.0,0.24583333333333335,27.92258064516129,25.096774193548388,32.31612903225806,111.3,0.0,12.0,3.0,2.6666666666666665,0.2916666666666667
d12598185,2022-06-01,2,4.5,0.1375,0,2,0.4,0.0,0.35,0.0,0.0,0.35,0.0,0.0,0.0,0.1375,30.35,26.316666666666663,35.736666666666665,4.0,0.0,2.0,0.0,2.6666666666666665,0.2291666666666667
d12598185,2022-07-01,7,5.0,0.2910714285714286,0,7,0.8714285714285713,0.6,0.5571428571428572,0.0,0.0,0.29999999999999993,0.0,0.0,0.0,0.2910714285714286,29.716129032258067,26.05161290322581,34.20322580645161,52.6,0.0,8.0,0.0,4.0,0.2248015873015873
d12598185,2022-08-01,8,5.0,0.30625,0,8,0.7375,0.8,0.475,0.075,0.0,0.3625,0.0,0.0,0.0,0.30625,29.0258064516129,25.44516129032258,33.7,186.5,0.0,11.0,0.0,5.666666666666667,0.24494047619047624
d12598185,2022-09-01,8,5.0,0.275,0,8,0.8250000000000001,0.8,0.5125,0.0,0.0,0.0625,0.0,0.0,0.0,0.275,28.23333333333333,25.006666666666668,32.25,314.7,0.0,21.0,2.0,7.666666666666667,0.29077380952380955
d12598185,2022-10-01,5,5.0,0.3025,0,5,0.86,0.86,0.5599999999999999,0.0,0.0,0.13999999999999999,0.0,0.0,0.0,0.3025,26.34193548387097,23.677419354838708,29.280645161290323,1191.0,0.0,22.0,0.0,7.0,0.29458333333333336
d12598185,2022-11-01,1,5.0,0.175,0,1,0.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.175,26.313333333333333,23.82,29.30333333333333,165.0,0.0,17.0,0.0,4.666666666666667,0.25083333333333335
d12598185,2022-12-01,7,5.0,0.2160714285714286,0,7,0.8857142857142858,0.7142857142857143,0.1285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.2160714285714286,22.029032258064515,20.19032258064516,24.46451612903226,316.1,0.0,21.0,0.0,4.333333333333333,0.2311904761904762
d12598185,2023-01-01,6,5.0,0.28125000000000006,0,6,0.8666666666666667,0.75,0.5166666666666667,0.0,0.0,0.11666666666666665,0.0,0.0,0.0,0.28125000000000006,21.003225806451614,19.02258064516129,24.0,188.3,0.0,18.0,9.0,4.666666666666667,0.22410714285714292
d12598185,2023-02-01,7,5.0,0.2785714285714286,0,7,0.8428571428571429,0.8428571428571429,0.2714285714285714,0.0,0.0,0.2714285714285714,0.0,0.0,0.0,0.2785714285714286,23.62142857142857,21.685714285714287,26.23928571428572,100.5,0.0,13.0,0.0,6.666666666666667,0.25863095238095246
d12598185,2023-03-01,3,5.0,0.3083333333333333,0,3,0.8666666666666667,0.8666666666666667,0.26666666666666666,0.0,0.0,0.4666666666666666,0.0,0.0,0.0,0.3083333333333333,24.516129032258064,21.716129032258067,28.038709677419355,28.6,0.0,12.0,0.0,5.333333333333333,0.28938492063492066
d12598185,2023-04-01,1,5.0,0.2875,0,1,0.8,0.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2875,27.886666666666667,25.363333333333333,31.933333333333334,28.1,0.0,7.0,2.0,3.6666666666666665,0.291468253968254
d12598185,2023-05-01,1,3.0,-0.2,0,1,0.0,0.0,-0.9,0.0,0.0,-0.7,0.0,0.0,0.0,-0.2,29.5258064516129,26.38064516129032,33.932258064516134,77.10000000000001,0.0,15.0,3.0,1.6666666666666667,0.13194444444444445
d12598185,2023-07-01,2,5.0,0.19375,0,2,0.4,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.19375,30.01290322580645,26.693548387096776,34.60322580645161,110.6,0.0,15.0,0.0,1.3333333333333333,0.09375
d12598185,2023-08-01,1,5.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8,27.27741935483871,35.63548387096775,53.400000000000006,0.0,17.0,0.0,1.3333333333333333,-0.002083333333333317
d12598185,2023-09-01,2,4.5,0.25,0,2,0.8500000000000001,0.45,0.4,0.0,0.0,0.3,0.0,0.0,0.0,0.25,28.953333333333333,25.84333333333333,33.29,508.9,0.0,12.0,3.0,1.6666666666666667,0.1479166666666667
d12598185,2023-10-01,1,5.0,0.225,0,1,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.225,26.738709677419354,24.641935483870967,29.62258064516129,1757.7,0.0,23.0,0.0,1.3333333333333333,0.15833333333333335
d12598185,2023-11-01,1,5.0,0.21250000000000002,0,1,0.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21250000000000002,25.523333333333333,23.16333333333333,28.5,727.7,0.0,22.0,0.0,1.3333333333333333,0.2291666666666667
d12598185,2023-12-01,3,5.0,0.325,0,3,0.7666666666666666,0.7666666666666666,0.7666666666666666,0.0,0.3,0.0,0.0,0.0,0.0,0.325,23.703225806451613,21.80967741935484,26.580645161290324,317.9,0.0,19.0,0.0,1.6666666666666667,0.2541666666666667
d12598185,2024-01-01,2,5.0,0.2875,0,2,0.8500000000000001,0.8,0.35,0.0,0.0,0.3,0.0,0.0,0.0,0.2875,22.948387096774194,20.66774193548387,26.0,37.9,0.0,15.0,1.0,2.0,0.2750000000000001
d12598185,2024-05-01,1,5.0,0.21250000000000002,0,1,0.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.21250000000000002,29.47741935483871,26.506451612903227,33.858064516129026,206.0,0.0,9.0,1.0,2.0,0.2750000000000001
d12598185,2024-06-01,1,5.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.74,26.896666666666665,36.07666666666667,38.6,0.0,11.0,0.0,1.3333333333333333,0.1666666666666667
d12598185,2024-07-01,1,5.0,0.3125,0,1,0.9,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,29.638709677419357,26.635483870967743,33.82258064516129,197.1,0.0,22.0,0.0,1.0,0.17500000000000004
d12598185,2024-08-01,1,5.0,0.325,0,1,0.9,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.325,30.05161290322581,25.79032258064516,35.73225806451613,63.6,0.0,16.0,0.0,1.0,0.21250000000000005
d12598185,2024-09-01,1,5.0,0.325,0,1,0.9,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.325,29.066666666666663,26.06,33.333333333333336,370.5,0.0,18.0,2.0,1.0,0.32083333333333336
d12598185,2024-10-01,1,5.0,0.3125,0,1,0.9,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,26.45483870967742,24.141935483870967,29.706451612903223,706.7,0.0,24.0,0.0,1.0,0.32083333333333336
d12639177,2025-02-01,2,5.0,0.175,0,2,-0.3,-0.3,0.45,0.75,0.0,0.4,0.4,0.0,0.0,0.175,22.40714285714285,20.589285714285715,25.135714285714283,124.7,0.0,15.0,1.0,2.0,0.175
d12639177,2025-03-01,2,4.5,0.26250000000000007,0,2,0.0,0.0,0.9,0.8,0.0,-0.4,0.8,0.0,0.0,0.26250000000000007,23.851612903225806,21.483870967741936,27.625806451612902,1.7,0.0,4.0,0.0,2.0,0.21875000000000003
d12639177,2025-08-01,3,5.0,0.29583333333333334,0,3,0.0,0.0,0.7666666666666666,0.4333333333333333,0.0,0.2333333333333333,0.7000000000000001,0.2333333333333333,0.0,0.29583333333333334,29.1,25.72258064516129,33.71612903225807,264.0,0.0,22.0,0.0,2.3333333333333335,0.24444444444444446
d12639177,2025-09-01,2,4.5,0.34375,0,2,0.0,0.0,0.8,0.8,0.0,0.35,0.8,0.0,0.0,0.34375,28.293333333333333,25.313333333333333,31.546666666666667,487.6,0.0,23.0,2.0,2.3333333333333335,0.30069444444444443
d12639177,2025-10-01,1,1.0,-0.275,0,1,0.0,0.0,-0.8,-0.7,0.0,0.0,-0.7,0.0,0.0,-0.275,29.14344086021505,25.826666666666668,33.052962962962965,333.15,0.0,16.0,0.0,2.0,0.12152777777777779
